,Monkey,Date,Ref Amp,Ref PW,Ref Freq,Ref Dur,Active Channels,Return Channels,Comp Amp,Comp PW,Misses,Hits,FAs,CRs
1876,U,20170322,0,0,0,0,15,128,760,100,34,2,1,37
1877,U,20170322,0,0,0,0,15,128,790,100,15,17,4,26
1878,U,20170322,0,0,0,0,15,128,800,100,7,7,0,10
1879,U,20170322,0,0,0,0,15,128,820,100,11,24,3,27
1880,U,20170322,0,0,0,0,15,128,830,100,0,14,0,9
1881,U,20170322,0,0,0,0,15,128,850,100,0,34,3,39
1882,U,20170322,0,0,0,0,15,128,860,100,0,12,0,9
1883,U,20170322,0,0,0,0,15,128,880,100,0,34,3,38
1884,U,20170322,0,0,0,0,15,128,890,100,0,14,0,16
1885,U,20170322,0,0,0,0,15,128,910,100,0,33,4,35
1886,U,20170322,0,0,0,0,15,128,920,100,0,13,1,21
1887,U,20170322,0,0,0,0,15,128,950,100,0,14,0,11
1888,U,20170322,0,0,0,0,15,128,980,100,0,14,0,11
1889,U,20170322,0,0,0,0,15,128,1010,100,0,14,0,17
1890,U,20170323,0,0,0,0,15,128,1,1,0,0,1,2
1891,U,20170323,0,0,0,0,15,128,400,200,22,2,2,18
1892,U,20170323,0,0,0,0,15,128,400,400,17,1,0,18
1893,U,20170323,0,0,0,0,15,128,430,200,16,7,2,21
1894,U,20170323,0,0,0,0,15,128,430,400,16,2,4,19
1895,U,20170323,0,0,0,0,15,128,460,200,19,4,0,19
1896,U,20170323,0,0,0,0,15,128,460,400,6,12,0,18
1897,U,20170323,0,0,0,0,15,128,490,200,21,3,5,18
1898,U,20170323,0,0,0,0,15,128,490,400,1,17,0,25
1899,U,20170323,0,0,0,0,15,128,520,200,18,6,4,24
1900,U,20170323,0,0,0,0,15,128,520,400,0,18,0,16
1901,U,20170323,0,0,0,0,15,128,550,200,9,15,6,23
1902,U,20170323,0,0,0,0,15,128,550,400,0,18,1,12
1903,U,20170323,0,0,0,0,15,128,560,200,0,1,0,0
1904,U,20170323,0,0,0,0,15,128,580,200,1,21,0,26
1905,U,20170323,0,0,0,0,15,128,580,400,0,19,0,24
1906,U,20170323,0,0,0,0,15,128,610,200,1,21,3,15
1907,U,20170323,0,0,0,0,15,128,610,400,0,19,0,10
1908,U,20170323,0,0,0,0,15,128,680,200,0,1,1,0
1909,U,20170323,0,0,0,0,15,128,710,200,0,1,0,0
1910,U,20170324,0,0,0,0,15,128,300,500,18,3,0,21
1911,U,20170324,0,0,0,0,15,128,330,500,18,2,3,13
1912,U,20170324,0,0,0,0,15,128,360,500,20,2,1,25
1913,U,20170324,0,0,0,0,15,128,390,500,16,6,1,16
1914,U,20170324,0,0,0,0,15,128,400,200,6,4,1,8
1915,U,20170324,0,0,0,0,15,128,400,300,7,1,1,7
1916,U,20170324,0,0,0,0,15,128,400,400,11,2,2,5
1917,U,20170324,0,0,0,0,15,128,420,500,13,9,3,19
1918,U,20170324,0,0,0,0,15,128,430,200,10,2,2,5
1919,U,20170324,0,0,0,0,15,128,430,300,8,0,1,5
1920,U,20170324,0,0,0,0,15,128,430,400,9,3,3,19
1921,U,20170324,0,0,0,0,15,128,450,500,1,21,0,20
1922,U,20170324,0,0,0,0,15,128,460,200,6,4,1,6
1923,U,20170324,0,0,0,0,15,128,460,300,5,4,0,11
1924,U,20170324,0,0,0,0,15,128,460,400,3,10,2,10
1925,U,20170324,0,0,0,0,15,128,480,500,0,24,4,30
1926,U,20170324,0,0,0,0,15,128,490,200,9,1,1,5
1927,U,20170324,0,0,0,0,15,128,490,300,3,6,0,14
1928,U,20170324,0,0,0,0,15,128,490,400,0,13,1,14
1929,U,20170324,0,0,0,0,15,128,510,500,0,21,1,16
1930,U,20170324,0,0,0,0,15,128,520,200,9,3,2,10
1931,U,20170324,0,0,0,0,15,128,520,300,0,8,0,2
1932,U,20170324,0,0,0,0,15,128,520,400,0,12,0,5
1933,U,20170324,0,0,0,0,15,128,550,200,1,11,2,15
1934,U,20170324,0,0,0,0,15,128,550,300,0,8,0,12
1935,U,20170324,0,0,0,0,15,128,550,400,0,11,2,14
1936,U,20170324,0,0,0,0,15,128,580,200,0,10,2,9
1937,U,20170324,0,0,0,0,15,128,580,300,0,10,0,12
1938,U,20170324,0,0,0,0,15,128,580,400,0,10,0,6
1939,U,20170324,0,0,0,0,15,128,610,200,0,10,5,12
1940,U,20170324,0,0,0,0,15,128,610,300,0,8,0,4
1941,U,20170324,0,0,0,0,15,128,610,400,0,12,1,13
1942,U,20170324,0,0,0,0,15,128,610,500,0,1,0,1
1943,U,20170327,0,0,0,0,15,128,1,1,0,0,1,2
1944,U,20170327,0,0,0,0,15,128,300,300,30,0,4,31
1945,U,20170327,0,0,0,0,15,128,300,400,13,0,1,11
1946,U,20170327,0,0,0,0,15,128,300,500,9,0,0,11
1947,U,20170327,0,0,0,0,15,128,330,300,27,2,0,22
1948,U,20170327,0,0,0,0,15,128,330,400,15,0,0,16
1949,U,20170327,0,0,0,0,15,128,330,500,8,0,0,4
1950,U,20170327,0,0,0,0,15,128,360,300,26,3,3,23
1951,U,20170327,0,0,0,0,15,128,360,400,13,2,0,9
1952,U,20170327,0,0,0,0,15,128,360,500,9,0,1,14
1953,U,20170327,0,0,0,0,15,128,390,50,0,0,0,2
1954,U,20170327,0,0,0,0,15,128,390,300,26,2,1,29
1955,U,20170327,0,0,0,0,15,128,390,400,12,2,0,12
1956,U,20170327,0,0,0,0,15,128,390,500,10,0,0,11
1957,U,20170327,0,0,0,0,15,128,420,300,23,5,1,36
1958,U,20170327,0,0,0,0,15,128,420,400,10,4,0,16
1959,U,20170327,0,0,0,0,15,128,420,500,4,5,0,9
1960,U,20170327,0,0,0,0,15,128,450,300,20,8,2,23
1961,U,20170327,0,0,0,0,15,128,450,400,4,12,0,13
1962,U,20170327,0,0,0,0,15,128,450,500,0,8,0,1
1963,U,20170327,0,0,0,0,15,128,480,300,8,21,1,26
1964,U,20170327,0,0,0,0,15,128,480,400,0,13,0,17
1965,U,20170327,0,0,0,0,15,128,480,500,0,10,1,7
1966,U,20170327,0,0,0,0,15,128,510,300,0,28,0,25
1967,U,20170327,0,0,0,0,15,128,510,400,0,16,2,18
1968,U,20170327,0,0,0,0,15,128,510,500,2,6,0,9
1969,U,20170328,0,0,0,0,15,128,1,1,0,0,0,2
1970,U,20170328,0,0,0,0,15,128,300,200,0,1,0,0
1971,U,20170328,0,0,0,0,15,128,330,200,2,0,0,1
1972,U,20170328,0,0,0,0,15,128,360,200,1,0,0,0
1973,U,20170328,0,0,0,0,15,128,400,200,33,4,2,41
1974,U,20170328,0,0,0,0,15,128,430,200,30,4,3,23
1975,U,20170328,0,0,0,0,15,128,447,200,1,0,0,4
1976,U,20170328,0,0,0,0,15,128,450,200,0,1,0,2
1977,U,20170328,0,0,0,0,15,128,460,200,31,6,2,29
1978,U,20170328,0,0,0,0,15,128,480,200,0,2,1,0
1979,U,20170328,0,0,0,0,15,128,490,200,27,8,0,40
1980,U,20170328,0,0,0,0,15,128,510,200,1,1,0,1
1981,U,20170328,0,0,0,0,15,128,520,200,23,14,3,28
1982,U,20170328,0,0,0,0,15,128,550,200,17,19,0,38
1983,U,20170328,0,0,0,0,15,128,580,200,1,35,1,32
1984,U,20170328,0,0,0,0,15,128,610,200,0,35,2,41
1985,U,20170329,0,0,0,0,15,128,300,200,16,4,3,21
1986,U,20170329,0,0,0,0,15,128,300,600,14,0,1,10
1987,U,20170329,0,0,0,0,15,128,330,200,18,2,4,15
1988,U,20170329,0,0,0,0,15,128,330,600,13,1,1,17
1989,U,20170329,0,0,0,0,15,128,360,200,18,2,1,16
1990,U,20170329,0,0,0,0,15,128,360,600,11,2,0,16
1991,U,20170329,0,0,0,0,15,128,390,200,17,3,2,12
1992,U,20170329,0,0,0,0,15,128,390,600,12,2,2,7
1993,U,20170329,0,0,0,0,15,128,420,200,16,4,1,21
1994,U,20170329,0,0,0,0,15,128,420,600,2,12,0,11
1995,U,20170329,0,0,0,0,15,128,450,200,11,9,4,12
1996,U,20170329,0,0,0,0,15,128,450,600,1,13,0,15
1997,U,20170329,0,0,0,0,15,128,480,200,6,15,3,19
1998,U,20170329,0,0,0,0,15,128,480,600,0,12,2,13
1999,U,20170329,0,0,0,0,15,128,510,200,2,18,1,26
2000,U,20170329,0,0,0,0,15,128,510,600,0,14,2,11
2001,U,20170406,600,200,50,200,15,128,600,200,0,0,23,230
2002,U,20170406,600,200,50,200,15,128,1000,200,22,351,7,0
2003,U,20170407,300,200,50,200,15,128,300,200,30,4,43,234
2004,U,20170407,300,200,50,200,15,128,350,200,30,3,1,0
2005,U,20170407,300,200,50,200,15,128,400,200,30,3,1,0
2006,U,20170407,300,200,50,200,15,128,450,200,28,4,0,0
2007,U,20170407,300,200,50,200,15,128,500,200,23,8,3,0
2008,U,20170407,300,200,50,200,15,128,550,200,16,16,1,0
2009,U,20170407,300,200,50,200,15,128,600,200,13,18,2,0
2010,U,20170407,300,200,50,200,15,128,650,200,15,146,8,0
2011,U,20170410,0,200,50,500,15,128,0,200,0,0,39,92
2012,U,20170410,0,200,50,500,15,128,300,200,10,5,1,0
2013,U,20170410,0,200,50,500,15,128,330,200,10,6,2,0
2014,U,20170410,0,200,50,500,15,128,360,200,9,5,3,0
2015,U,20170410,0,200,50,500,15,128,390,200,10,6,0,0
2016,U,20170410,0,200,50,500,15,128,420,200,9,6,3,0
2017,U,20170410,0,200,50,500,15,128,450,200,4,12,0,0
2018,U,20170410,0,200,50,500,15,128,480,200,1,15,0,0
2019,U,20170410,0,200,50,500,15,128,510,200,0,13,3,0
2020,U,20170410,480,200,50,500,15,128,480,200,16,9,71,126
2021,U,20170410,480,200,50,500,15,128,490,200,11,12,0,0
2022,U,20170410,480,200,50,500,15,128,500,200,9,14,0,0
2023,U,20170410,480,200,50,500,15,128,510,200,6,20,0,0
2024,U,20170410,480,200,50,500,15,128,520,200,5,18,1,0
2025,U,20170410,480,200,50,500,15,128,530,200,4,20,1,0
2026,U,20170410,480,200,50,500,15,128,540,200,8,16,0,0
2027,U,20170410,480,200,50,500,15,128,550,200,6,18,0,0
2028,U,20170411,0,200,50,500,15,128,0,200,0,0,38,129
2029,U,20170411,0,200,50,500,15,128,100,200,19,2,1,0
2030,U,20170411,0,200,50,500,15,128,200,200,18,3,0,0
2031,U,20170411,0,200,50,500,15,128,300,200,16,2,2,0
2032,U,20170411,0,200,50,500,15,128,400,200,15,4,1,0
2033,U,20170411,0,200,50,500,15,128,500,200,0,18,2,0
2034,U,20170411,0,200,50,500,15,128,600,200,1,20,0,0
2035,U,20170411,0,200,50,500,15,128,700,200,0,19,3,0
2036,U,20170411,0,200,50,500,15,128,800,200,0,18,2,0
2037,U,20170411,500,200,50,500,15,128,290,200,1,0,0,0
2038,U,20170411,500,200,50,500,15,128,500,200,5,1,20,37
2039,U,20170411,500,200,50,500,15,128,600,200,4,3,0,0
2040,U,20170411,500,200,50,500,15,128,700,200,3,5,0,0
2041,U,20170411,500,200,50,500,15,128,800,200,0,7,0,0
2042,U,20170411,500,200,50,500,15,128,900,200,0,8,0,0
2043,U,20170411,500,200,50,500,15,128,1000,200,0,7,0,0
2044,U,20170411,500,200,50,500,15,128,1100,200,0,6,0,0
2045,U,20170411,500,200,50,500,15,128,1200,200,0,8,0,0
2046,U,20170413,0,200,50,500,15,128,0,200,0,0,4,63
2047,U,20170413,0,200,50,500,15,128,300,200,8,0,0,0
2048,U,20170413,0,200,50,500,15,128,350,200,6,2,1,0
2049,U,20170413,0,200,50,500,15,128,400,200,2,7,0,0
2050,U,20170413,0,200,50,500,15,128,450,200,3,6,0,0
2051,U,20170413,0,200,50,500,15,128,500,200,0,7,1,0
2052,U,20170413,0,200,50,500,15,128,550,200,0,8,0,0
2053,U,20170413,0,200,50,500,15,128,600,200,0,8,1,0
2054,U,20170413,0,200,50,500,15,128,650,200,0,8,0,0
2055,U,20170413,500,200,50,500,15,128,500,200,8,4,14,188
2056,U,20170413,500,200,50,500,15,128,530,200,6,7,0,0
2057,U,20170413,500,200,50,500,15,128,560,200,4,7,0,0
2058,U,20170413,500,200,50,500,15,128,590,200,1,10,0,0
2059,U,20170413,500,200,50,500,15,128,620,200,6,21,0,0
2060,U,20170413,500,200,50,500,15,128,650,200,3,23,0,0
2061,U,20170413,500,200,50,500,15,128,680,200,2,22,0,0
2062,U,20170413,500,200,50,500,15,128,710,200,0,28,0,0
2063,U,20170413,500,200,50,500,15,128,740,200,0,12,1,0
2064,U,20170413,500,200,50,500,15,128,770,200,0,11,0,0
2065,U,20170413,500,200,50,500,15,128,800,200,1,12,0,0
2066,U,20170413,500,200,50,500,15,128,830,200,0,12,0,0
2067,U,20170414,0,200,50,500,15,128,0,200,0,0,5,35
2068,U,20170414,0,200,50,500,15,128,300,200,6,0,0,0
2069,U,20170414,0,200,50,500,15,128,350,200,2,3,0,0
2070,U,20170414,0,200,50,500,15,128,400,200,0,5,0,0
2071,U,20170414,0,200,50,500,15,128,450,200,1,3,0,0
2072,U,20170414,0,200,50,500,15,128,500,200,0,5,0,0
2073,U,20170414,0,200,50,500,15,128,550,200,0,4,0,0
2074,U,20170414,0,200,50,500,15,128,600,200,0,6,0,0
2075,U,20170414,0,200,50,500,15,128,650,200,0,4,0,0
2076,U,20170414,67,200,50,500,15,128,67,200,0,0,0,1
2077,U,20170414,400,200,50,500,15,128,350,200,0,0,1,0
2078,U,20170414,400,200,50,500,15,128,400,200,5,1,10,74
2079,U,20170414,400,200,50,500,15,128,430,200,5,1,0,0
2080,U,20170414,400,200,50,500,15,128,460,200,4,3,0,0
2081,U,20170414,400,200,50,500,15,128,490,200,5,1,0,0
2082,U,20170414,400,200,50,500,15,128,520,200,3,4,0,0
2083,U,20170414,400,200,50,500,15,128,550,200,2,6,0,0
2084,U,20170414,400,200,50,500,15,128,580,200,1,9,0,0
2085,U,20170414,400,200,50,500,15,128,592,200,0,1,0,0
2086,U,20170414,400,200,50,500,15,128,610,200,0,11,0,0
2087,U,20170414,400,200,50,500,15,128,640,200,0,4,0,0
2088,U,20170414,400,200,50,500,15,128,670,200,0,4,0,0
2089,U,20170414,400,200,50,500,15,128,700,200,0,4,0,0
2090,U,20170414,400,200,50,500,15,128,730,200,0,3,0,0
2091,U,20170414,400,200,50,500,15,128,760,200,0,4,0,0
2092,U,20170414,400,200,50,500,15,128,790,200,0,4,0,0
2093,U,20170414,580,200,50,500,15,128,580,200,8,0,12,48
2094,U,20170414,580,200,50,500,15,128,610,200,5,2,0,0
2095,U,20170414,580,200,50,500,15,128,640,200,2,5,0,0
2096,U,20170414,580,200,50,500,15,128,670,200,0,8,0,0
2097,U,20170414,580,200,50,500,15,128,700,200,0,8,0,0
2098,U,20170414,580,200,50,500,15,128,730,200,0,7,0,0
2099,U,20170414,580,200,50,500,15,128,760,200,0,8,0,0
2100,U,20170414,580,200,50,500,15,128,790,200,0,7,0,0
2101,U,20170414,670,200,50,500,15,128,670,200,5,1,4,49
2102,U,20170414,670,200,50,500,15,128,700,200,5,3,0,0
2103,U,20170414,670,200,50,500,15,128,730,200,2,4,0,0
2104,U,20170414,670,200,50,500,15,128,760,200,1,6,0,0
2105,U,20170414,670,200,50,500,15,128,790,200,0,6,0,0
2106,U,20170414,670,200,50,500,15,128,820,200,0,7,1,0
2107,U,20170414,670,200,50,500,15,128,850,200,1,5,0,0
2108,U,20170414,670,200,50,500,15,128,880,200,0,7,0,0
2109,U,20170419,0,200,50,500,15,16,0,200,0,0,8,51
2110,U,20170419,0,200,50,500,15,16,300,200,2,5,0,0
2111,U,20170419,0,200,50,500,15,16,330,200,1,6,1,0
2112,U,20170419,0,200,50,500,15,16,360,200,1,7,0,0
2113,U,20170419,0,200,50,500,15,16,390,200,0,6,0,0
2114,U,20170419,0,200,50,500,15,16,420,200,0,7,0,0
2115,U,20170419,0,200,50,500,15,16,450,200,0,6,0,0
2116,U,20170419,0,200,50,500,15,16,480,200,0,6,0,0
2117,U,20170419,0,200,50,500,15,16,510,200,0,8,0,0
2118,U,20170419,30,200,50,500,15,16,480,200,0,1,0,0
2119,U,20170419,300,200,50,500,15,16,300,200,6,1,12,38
2120,U,20170419,300,200,50,500,15,16,330,200,5,1,0,0
2121,U,20170419,300,200,50,500,15,16,360,200,1,5,0,0
2122,U,20170419,300,200,50,500,15,16,390,200,2,4,0,0
2123,U,20170419,300,200,50,500,15,16,420,200,0,7,0,0
2124,U,20170419,300,200,50,500,15,16,450,200,0,8,0,0
2125,U,20170419,300,200,50,500,15,16,480,200,0,7,0,0
2126,U,20170419,300,200,50,500,15,16,510,200,0,5,0,0
2127,U,20170419,420,200,50,500,15,16,420,200,8,2,41,203
2128,U,20170419,420,200,50,500,15,16,450,200,13,18,0,0
2129,U,20170419,420,200,50,500,15,16,460,200,11,8,0,0
2130,U,20170419,420,200,50,500,15,16,470,200,4,14,0,0
2131,U,20170419,420,200,50,500,15,16,480,200,6,24,0,0
2132,U,20170419,420,200,50,500,15,16,490,200,6,13,0,0
2133,U,20170419,420,200,50,500,15,16,500,200,2,16,0,0
2134,U,20170419,420,200,50,500,15,16,510,200,8,24,0,0
2135,U,20170419,420,200,50,500,15,16,520,200,5,15,0,0
2136,U,20170419,420,200,50,500,15,16,540,200,0,11,0,0
2137,U,20170419,420,200,50,500,15,16,570,200,1,11,0,0
2138,U,20170419,420,200,50,500,15,16,600,200,1,11,0,0
2139,U,20170419,420,200,50,500,15,16,630,200,0,11,0,0
2140,U,20170426,0,200,50,500,15,128,0,200,0,0,0,3
2141,U,20170426,0,200,50,500,15,128,600,200,0,0,2,0
2142,U,20170426,300,200,50,500,15,128,300,200,2,0,2,17
2143,U,20170426,300,200,50,500,15,128,330,200,3,0,0,0
2144,U,20170426,300,200,50,500,15,128,360,200,2,0,0,0
2145,U,20170426,300,200,50,500,15,128,390,200,0,2,0,0
2146,U,20170426,300,200,50,500,15,128,420,200,0,2,0,0
2147,U,20170426,300,200,50,500,15,128,450,200,0,3,0,0
2148,U,20170426,300,200,50,500,15,128,480,200,0,2,0,0
2149,U,20170426,300,200,50,500,15,128,510,200,0,3,0,0
2150,U,20170426,500,200,50,500,15,128,500,200,3,0,5,10
2151,U,20170426,500,200,50,500,15,128,530,200,0,1,0,0
2152,U,20170426,500,200,50,500,15,128,560,200,2,0,0,0
2153,U,20170426,500,200,50,500,15,128,590,200,1,1,0,0
2154,U,20170426,500,200,50,500,15,128,620,200,1,0,1,0
2155,U,20170426,500,200,50,500,15,128,650,200,0,1,0,0
2156,U,20170426,500,200,50,500,15,128,680,200,0,1,1,0
2157,U,20170426,500,200,50,500,15,128,710,200,0,1,0,0
2158,U,20170426,600,200,50,500,15,128,600,200,0,2,1,0
2159,U,20170427,0,200,50,500,15,16,0,200,0,0,8,180
2160,U,20170427,0,200,50,500,15,16,300,200,15,1,0,0
2161,U,20170427,0,200,50,500,15,16,330,200,18,0,0,0
2162,U,20170427,0,200,50,500,15,16,360,200,15,1,0,0
2163,U,20170427,0,200,50,500,15,16,390,200,17,1,0,0
2164,U,20170427,0,200,50,500,15,16,420,200,14,2,0,0
2165,U,20170427,0,200,50,500,15,16,450,200,17,0,0,0
2166,U,20170427,0,200,50,500,15,16,480,200,18,0,0,0
2167,U,20170427,0,200,50,500,15,16,510,200,24,0,0,0
2168,U,20170427,0,200,50,500,15,16,540,200,6,0,0,0
2169,U,20170427,0,200,50,500,15,16,570,200,8,0,0,0
2170,U,20170427,0,200,50,500,15,16,600,200,6,0,0,0
2171,U,20170427,0,200,50,500,15,16,630,200,8,0,0,0
2172,U,20170427,0,200,50,500,15,16,660,200,6,0,0,0
2173,U,20170427,0,200,50,500,15,16,690,200,6,0,0,0
2174,U,20170427,0,200,50,500,15,16,720,200,6,0,0,0
2175,U,20170427,0,200,50,500,15,128,0,200,0,0,1,0
2176,U,20170428,0,200,50,500,15,16,0,200,0,0,4,82
2177,U,20170428,0,200,50,500,15,16,150,200,8,1,0,0
2178,U,20170428,0,200,50,500,15,16,180,200,8,0,0,0
2179,U,20170428,0,200,50,500,15,16,210,200,9,0,0,0
2180,U,20170428,0,200,50,500,15,16,240,200,0,8,0,0
2181,U,20170428,0,200,50,500,15,16,270,200,0,7,0,0
2182,U,20170428,0,200,50,500,15,16,300,200,0,11,0,0
2183,U,20170428,0,200,50,500,15,16,330,200,0,10,1,0
2184,U,20170428,0,200,50,500,15,16,360,200,0,11,0,0
2185,U,20170428,0,200,50,500,15,16,390,200,0,3,0,0
2186,U,20170428,0,200,50,500,15,16,420,200,0,3,0,0
2187,U,20170428,0,200,50,500,15,16,450,200,0,3,0,0
2188,U,20170428,0,200,50,500,15,16,480,200,0,2,0,0
2189,U,20170428,0,200,50,500,15,16,510,200,0,1,1,0
2190,U,20170428,70,200,50,500,15,16,70,200,0,0,1,83
2191,U,20170428,70,200,50,500,15,16,150,200,9,0,0,0
2192,U,20170428,70,200,50,500,15,16,180,200,11,0,0,0
2193,U,20170428,70,200,50,500,15,16,210,200,10,0,0,0
2194,U,20170428,70,200,50,500,15,16,240,200,0,9,0,0
2195,U,20170428,70,200,50,500,15,16,270,200,0,12,0,0
2196,U,20170428,70,200,50,500,15,16,300,200,0,9,0,0
2197,U,20170428,70,200,50,500,15,16,330,200,0,11,1,0
2198,U,20170428,70,200,50,500,15,16,360,200,0,10,0,0
2199,U,20170428,140,200,50,500,15,16,140,200,0,0,0,70
2200,U,20170428,140,200,50,500,15,16,150,200,11,0,0,0
2201,U,20170428,140,200,50,500,15,16,180,200,8,0,0,0
2202,U,20170428,140,200,50,500,15,16,210,200,9,0,0,0
2203,U,20170428,140,200,50,500,15,16,240,200,2,8,0,0
2204,U,20170428,140,200,50,500,15,16,270,200,1,7,0,0
2205,U,20170428,140,200,50,500,15,16,300,200,0,9,0,0
2206,U,20170428,140,200,50,500,15,16,330,200,1,8,0,0
2207,U,20170428,140,200,50,500,15,16,360,200,0,10,0,0
2208,U,20170502,0,200,50,500,15,128,0,200,0,0,0,64
2209,U,20170502,0,200,50,500,15,128,300,200,3,4,0,0
2210,U,20170502,0,200,50,500,15,128,330,200,0,8,0,0
2211,U,20170502,0,200,50,500,15,128,360,200,1,7,0,0
2212,U,20170502,0,200,50,500,15,128,390,200,0,7,0,0
2213,U,20170502,0,200,50,500,15,128,420,200,0,8,0,0
2214,U,20170502,0,200,50,500,15,128,450,200,0,8,0,0
2215,U,20170502,0,200,50,500,15,128,480,200,0,8,0,0
2216,U,20170502,0,200,50,500,15,128,510,200,0,7,0,0
2217,U,20170502,300,200,50,500,15,128,300,200,0,0,5,207
2218,U,20170502,300,200,50,500,15,128,330,200,24,5,0,0
2219,U,20170502,300,200,50,500,15,128,360,200,16,10,0,0
2220,U,20170502,300,200,50,500,15,128,390,200,8,18,0,0
2221,U,20170502,300,200,50,500,15,128,420,200,2,25,0,0
2222,U,20170502,300,200,50,500,15,128,450,200,0,27,0,0
2223,U,20170502,300,200,50,500,15,128,480,200,0,27,0,0
2224,U,20170502,300,200,50,500,15,128,510,200,0,28,0,0
2225,U,20170502,300,200,50,500,15,128,540,200,0,26,0,0
2226,U,20170503,5,200,50,500,15,128,190,200,1,0,0,0
2227,U,20170503,400,200,50,500,15,128,190,200,25,0,0,0
2228,U,20170503,400,200,50,500,15,128,235,200,24,0,0,0
2229,U,20170503,400,200,50,500,15,128,281,200,23,1,0,0
2230,U,20170503,400,200,50,500,15,128,327,200,24,0,0,0
2231,U,20170503,400,200,50,500,15,128,372,200,22,1,1,0
2232,U,20170503,400,200,50,500,15,128,400,200,0,0,25,171
2233,U,20170503,400,200,50,500,15,128,418,200,19,6,1,0
2234,U,20170503,400,200,50,500,15,128,464,200,5,19,0,0
2235,U,20170503,400,200,50,500,15,128,510,200,1,23,0,0
2236,U,20170503,510,200,50,500,15,128,330,200,1,0,0,0
2237,U,20170503,510,200,50,500,15,128,390,200,1,0,0,0
2238,U,20170503,510,200,50,500,15,128,510,200,0,0,1,0
2239,U,20170503,600,200,50,500,15,128,600,200,0,0,8,69
2240,U,20170503,600,200,50,500,15,128,610,200,8,0,0,0
2241,U,20170503,600,200,50,500,15,128,640,200,6,3,0,0
2242,U,20170503,600,200,50,500,15,128,670,200,5,5,0,0
2243,U,20170503,600,200,50,500,15,128,700,200,4,6,0,0
2244,U,20170503,600,200,50,500,15,128,730,200,2,9,0,0
2245,U,20170503,600,200,50,500,15,128,760,200,1,7,0,0
2246,U,20170503,600,200,50,500,15,128,790,200,0,9,0,0
2247,U,20170503,600,200,50,500,15,128,820,200,0,10,0,0
2248,U,20170503,610,200,50,500,15,128,388,200,1,0,0,0
2249,U,20170503,610,200,50,500,15,128,490,200,0,1,0,0
2250,U,20170503,610,200,50,500,15,128,580,200,1,0,0,0
2251,U,20170503,610,200,50,500,15,128,610,200,0,1,3,0
2252,U,20170509,0,200,50,500,15,128,0,200,0,0,1,178
2253,U,20170509,0,200,50,500,15,128,300,200,10,12,0,0
2254,U,20170509,0,200,50,500,15,128,344,200,1,22,0,0
2255,U,20170509,0,200,50,500,15,128,388,200,0,22,0,0
2256,U,20170509,0,200,50,500,15,128,432,200,0,21,1,0
2257,U,20170509,0,200,50,500,15,128,477,200,0,22,0,0
2258,U,20170509,0,200,50,500,15,128,521,200,0,21,1,0
2259,U,20170509,0,200,50,500,15,128,565,200,0,22,0,0
2260,U,20170509,0,200,50,500,15,128,610,200,0,23,0,0
2261,U,20170510,400,200,50,500,15,128,400,200,2,0,1,8
2262,U,20170510,400,200,50,500,15,128,430,200,1,0,0,0
2263,U,20170510,400,200,50,500,15,128,460,200,1,0,0,0
2264,U,20170510,400,200,50,500,15,128,490,200,1,0,0,0
2265,U,20170510,400,200,50,500,15,128,550,200,2,0,0,0
2266,U,20170510,400,200,50,500,15,128,580,200,0,1,0,0
2267,U,20170510,400,200,50,500,15,128,610,200,1,0,0,0
2268,U,20170510,600,200,50,500,15,128,600,200,0,0,33,130
2269,U,20170510,600,200,50,500,15,128,610,200,9,1,0,0
2270,U,20170510,600,200,50,500,15,128,640,200,5,5,0,0
2271,U,20170510,600,200,50,500,15,128,670,200,3,9,0,0
2272,U,20170510,600,200,50,500,15,128,700,200,1,9,0,0
2273,U,20170510,600,200,50,500,15,128,730,200,0,10,0,0
2274,U,20170510,600,200,50,500,15,128,760,200,1,9,1,0
2275,U,20170510,600,200,50,500,15,128,790,200,1,9,0,0
2276,U,20170510,600,200,50,500,15,128,800,200,1,9,0,0
2277,U,20170510,600,200,50,500,15,128,820,200,0,12,0,0
2278,U,20170510,600,200,50,500,15,128,830,200,1,9,0,0
2279,U,20170510,600,200,50,500,15,128,860,200,1,7,0,0
2280,U,20170510,600,200,50,500,15,128,890,200,2,8,0,0
2281,U,20170510,600,200,50,500,15,128,920,200,0,10,0,0
2282,U,20170510,600,200,50,500,15,128,950,200,1,8,0,0
2283,U,20170510,600,200,50,500,15,128,980,200,0,10,0,0
2284,U,20170510,600,200,50,500,15,128,1010,200,0,9,0,0
2285,U,20170510,800,200,50,500,15,128,800,200,1,1,4,22
2286,U,20170510,800,200,50,500,15,128,830,200,2,2,0,0
2287,U,20170510,800,200,50,500,15,128,860,200,0,4,0,0
2288,U,20170510,800,200,50,500,15,128,890,200,1,3,0,0
2289,U,20170510,800,200,50,500,15,128,920,200,0,4,0,0
2290,U,20170510,800,200,50,500,15,128,950,200,0,3,0,0
2291,U,20170510,800,200,50,500,15,128,980,200,1,3,0,0
2292,U,20170510,800,200,50,500,15,128,1010,200,0,3,0,0
2293,U,20170511,0,200,50,500,15,128,0,200,0,0,3,74
2294,U,20170511,0,200,50,500,15,128,400,200,10,0,0,0
2295,U,20170511,0,200,50,500,15,128,430,200,11,0,0,0
2296,U,20170511,0,200,50,500,15,128,460,200,10,0,0,0
