Monkey,Date,Ref Amp,Ref PW,Ref Freq,Ref Dur,Active Channels,Return Channels,Comp Amp,Comp PW,Misses,Hits,FAs,CRs
U,20161018,0,0,0,0,9,144,1500,200,0,38,1,34
U,20161018,0,0,0,0,9,144,1700,200,0,38,3,37
U,20161019,0,0,0,0,14,224,60,200,0,0,1,1
U,20161019,0,0,0,0,14,224,300,200,33,1,1,40
U,20161019,0,0,0,0,14,224,500,200,27,8,2,31
U,20161019,0,0,0,0,14,224,700,200,2,34,1,49
U,20161019,0,0,0,0,14,224,900,200,1,35,2,29
U,20161019,0,0,0,0,14,224,1100,200,0,34,0,26
U,20161019,0,0,0,0,14,224,1300,200,0,34,1,28
U,20161019,0,0,0,0,14,224,1500,200,1,34,2,33
U,20161019,0,0,0,0,14,224,1700,200,0,35,1,32
U,20161020,0,0,0,0,15,128,300,200,33,3,1,38
U,20161020,0,0,0,0,15,128,500,200,32,4,0,37
U,20161020,0,0,0,0,15,128,700,200,1,35,1,29
U,20161020,0,0,0,0,15,128,900,200,1,35,2,34
U,20161020,0,0,0,0,15,128,1100,200,0,36,1,33
U,20161020,0,0,0,0,15,128,1300,200,0,36,0,33
U,20161020,0,0,0,0,15,128,1500,200,0,35,3,32
U,20161020,0,0,0,0,15,128,1700,200,0,36,5,40
U,20161021,0,0,0,0,15,64,300,200,42,3,3,33
U,20161021,0,0,0,0,15,64,500,200,24,22,0,46
U,20161021,0,0,0,0,15,64,700,200,0,46,1,50
U,20161021,0,0,0,0,15,64,900,200,0,44,1,55
U,20161021,0,0,0,0,15,64,1100,200,0,46,3,46
U,20161021,0,0,0,0,15,64,1300,200,0,46,2,31
U,20161021,0,0,0,0,15,64,1500,200,0,45,3,54
U,20161021,0,0,0,0,15,64,1700,200,0,43,5,37
U,20161021,0,0,0,0,15,128,1500,200,1,0,0,2
U,20161021,0,0,0,0,15,128,1700,200,1,0,0,0
U,20161025,0,0,0,0,15,128,1,1,0,0,0,1
U,20161025,0,0,0,0,15,128,300,200,28,0,1,21
U,20161025,0,0,0,0,15,128,500,200,20,7,1,30
U,20161025,0,0,0,0,15,128,700,200,2,27,0,23
U,20161025,0,0,0,0,15,128,900,200,0,27,1,25
U,20161025,0,0,0,0,15,128,1100,200,0,26,2,20
U,20161025,0,0,0,0,15,128,1300,200,0,28,0,36
U,20161025,0,0,0,0,15,128,1500,200,0,28,1,26
U,20161025,0,0,0,0,15,128,1700,200,0,28,0,39
U,20161026,0,0,0,0,6,96,300,200,1,0,0,0
U,20161026,0,0,0,0,6,96,500,200,3,7,1,9
U,20161026,0,0,0,0,6,96,700,200,0,2,0,2
U,20161026,0,0,0,0,6,96,900,200,0,2,0,1
U,20161026,0,0,0,0,6,96,1100,200,0,2,0,3
U,20161026,0,0,0,0,6,96,1300,200,0,2,0,2
U,20161026,0,0,0,0,6,96,1500,200,0,2,1,3
U,20161026,0,0,0,0,6,96,1700,200,0,1,1,0
U,20161026,0,0,0,0,6,192,500,200,0,1,0,0
U,20161026,0,0,0,0,14,128,1700,200,0,1,0,0
U,20161026,0,0,0,0,15,128,300,200,1,0,0,0
U,20161026,0,0,0,0,15,128,500,100,34,3,4,49
U,20161026,0,0,0,0,15,128,500,150,13,1,0,13
U,20161026,0,0,0,0,15,128,500,157,15,1,1,20
U,20161026,0,0,0,0,15,128,500,200,5,10,2,17
U,20161026,0,0,0,0,15,128,500,214,8,9,0,16
U,20161026,0,0,0,0,15,128,500,250,3,11,0,16
U,20161026,0,0,0,0,15,128,500,271,2,14,1,14
U,20161026,0,0,0,0,15,128,500,300,0,14,2,12
U,20161026,0,0,0,0,15,128,500,328,0,16,3,15
U,20161026,0,0,0,0,15,128,500,350,0,14,0,9
U,20161026,0,0,0,0,15,128,500,385,0,16,0,15
U,20161026,0,0,0,0,15,128,500,400,0,14,1,14
U,20161026,0,0,0,0,15,128,500,442,0,16,1,11
U,20161026,0,0,0,0,15,128,500,450,0,13,1,9
U,20161026,0,0,0,0,15,128,500,500,0,29,3,17
U,20161027,0,0,0,0,9,144,1,1,0,0,0,3
U,20161027,0,0,0,0,9,144,300,200,1,2,3,3
U,20161027,0,0,0,0,9,144,500,200,0,3,1,3
U,20161027,0,0,0,0,9,144,700,200,0,3,1,1
U,20161027,0,0,0,0,9,144,900,200,0,2,0,0
U,20161027,0,0,0,0,9,144,1100,200,0,2,1,2
U,20161027,0,0,0,0,9,144,1300,200,0,4,0,1
U,20161027,0,0,0,0,9,144,1500,200,0,4,0,3
U,20161027,0,0,0,0,9,144,1700,200,0,2,0,0
U,20161027,0,0,0,0,15,64,500,100,7,1,0,7
U,20161027,0,0,0,0,15,64,500,214,0,2,0,2
U,20161027,0,0,0,0,15,64,500,328,0,1,0,0
U,20161027,0,0,0,0,15,64,500,385,0,1,0,1
U,20161027,0,0,0,0,15,64,550,100,28,0,1,29
U,20161027,0,0,0,0,15,64,550,157,9,17,1,30
U,20161027,0,0,0,0,15,64,550,214,3,25,1,35
U,20161027,0,0,0,0,15,64,550,271,0,28,0,21
U,20161027,0,0,0,0,15,64,550,328,0,28,1,20
U,20161027,0,0,0,0,15,64,550,385,0,27,3,26
U,20161027,0,0,0,0,15,64,550,442,0,26,2,27
U,20161027,0,0,0,0,15,64,550,500,0,26,0,24
U,20161027,0,0,0,0,15,64,600,100,7,2,0,6
U,20161027,0,0,0,0,15,64,600,157,0,9,0,7
U,20161027,0,0,0,0,15,64,600,214,0,6,1,9
U,20161027,0,0,0,0,15,64,600,271,0,9,1,10
U,20161027,0,0,0,0,15,64,600,328,0,8,1,7
U,20161027,0,0,0,0,15,64,600,385,0,9,0,9
U,20161027,0,0,0,0,15,64,600,442,0,10,0,12
U,20161027,0,0,0,0,15,64,600,500,0,10,4,3
U,20161027,0,0,0,0,15,64,1700,200,0,0,0,2
U,20161027,0,0,0,0,15,128,900,200,0,1,0,0
U,20161027,0,0,0,0,15,128,1700,200,0,1,0,3
U,20161028,0,0,0,0,9,144,300,200,11,0,0,9
U,20161028,0,0,0,0,9,144,500,200,2,9,0,21
U,20161028,0,0,0,0,9,144,700,200,0,12,1,16
U,20161028,0,0,0,0,9,144,900,200,0,11,0,10
U,20161028,0,0,0,0,9,144,1100,200,0,12,0,7
U,20161028,0,0,0,0,9,144,1300,200,0,12,0,8
U,20161028,0,0,0,0,9,144,1500,200,0,11,1,9
U,20161028,0,0,0,0,9,144,1700,200,0,10,0,9
U,20161028,0,0,0,0,15,32,500,50,30,2,3,28
U,20161028,0,0,0,0,15,32,500,114,17,3,1,13
U,20161028,0,0,0,0,15,32,500,178,1,19,0,20
U,20161028,0,0,0,0,15,32,500,242,0,18,0,24
U,20161028,0,0,0,0,15,32,500,307,0,20,0,14
U,20161028,0,0,0,0,15,32,500,371,0,20,2,21
U,20161028,0,0,0,0,15,32,500,435,0,20,2,25
U,20161028,0,0,0,0,15,32,500,500,0,20,1,14
U,20161028,0,0,0,0,15,32,700,200,0,1,0,0
U,20161028,0,0,0,0,15,32,900,200,0,2,0,4
U,20161028,0,0,0,0,15,32,1500,200,0,1,0,0
U,20161028,0,0,0,0,15,128,300,200,1,0,1,1
U,20161028,0,0,0,0,15,128,500,200,0,0,1,2
U,20161028,0,0,0,0,15,128,900,200,0,1,0,1
U,20161028,0,0,0,0,15,128,1500,200,0,1,0,0
U,20161028,0,0,0,0,15,128,1700,200,0,2,0,1
U,20161031,0,0,0,0,12,195,1500,200,0,0,0,1
U,20161031,0,0,0,0,15,192,100,200,10,1,0,9
U,20161031,0,0,0,0,15,192,300,200,26,2,1,22
U,20161031,0,0,0,0,15,192,500,200,3,26,2,24
U,20161031,0,0,0,0,15,192,700,200,0,28,1,29
U,20161031,0,0,0,0,15,192,900,200,0,27,2,24
U,20161031,0,0,0,0,15,192,1100,200,0,31,2,26
U,20161031,0,0,0,0,15,192,1300,200,0,26,1,31
U,20161031,0,0,0,0,15,192,1500,200,1,28,1,43
U,20161031,0,0,0,0,15,192,1700,200,0,14,0,10
U,20161031,0,0,0,0,60,195,1,1,0,0,1,0
U,20161031,0,0,0,0,60,195,300,200,8,0,4,8
U,20161031,0,0,0,0,60,195,500,200,7,1,2,2
U,20161031,0,0,0,0,60,195,700,200,9,0,0,10
U,20161031,0,0,0,0,60,195,900,200,10,0,2,9
U,20161031,0,0,0,0,60,195,1100,200,5,2,1,3
U,20161031,0,0,0,0,60,195,1300,200,9,1,0,9
U,20161031,0,0,0,0,60,195,1500,200,10,0,2,9
U,20161031,0,0,0,0,60,195,1700,200,10,0,0,13
U,20161101,0,0,0,0,9,144,1,1,0,0,0,2
U,20161101,0,0,0,0,9,144,500,200,0,1,0,0
U,20161101,0,0,0,0,9,144,1100,200,0,1,0,0
U,20161101,0,0,0,0,9,144,1700,200,0,2,0,1
U,20161101,0,0,0,0,15,128,1,1,0,0,1,0
U,20161101,0,0,0,0,15,128,300,200,1,0,0,0
U,20161101,0,0,0,0,15,128,500,0,0,1,0,3
U,20161101,0,0,0,0,15,128,500,100,4,0,3,2
U,20161101,0,0,0,0,15,128,500,200,0,0,0,2
U,20161101,0,0,0,0,15,128,600,100,7,0,3,10
U,20161101,0,0,0,0,15,128,600,157,4,0,2,1
U,20161101,0,0,0,0,15,128,600,214,3,1,0,5
U,20161101,0,0,0,0,15,128,600,271,3,0,1,2
U,20161101,0,0,0,0,15,128,600,328,4,1,1,4
U,20161101,0,0,0,0,15,128,600,385,4,0,4,3
U,20161101,0,0,0,0,15,128,600,442,4,0,0,5
U,20161101,0,0,0,0,15,128,600,500,4,0,0,1
U,20161101,0,0,0,0,15,128,800,100,2,0,0,1
U,20161101,0,0,0,0,15,128,800,157,2,0,0,1
U,20161101,0,0,0,0,15,128,800,214,2,0,2,2
U,20161101,0,0,0,0,15,128,800,271,2,0,0,2
U,20161101,0,0,0,0,15,128,800,328,0,0,1,0
U,20161101,0,0,0,0,15,128,800,385,2,0,0,2
U,20161101,0,0,0,0,15,128,800,442,0,2,1,2
U,20161101,0,0,0,0,15,128,800,500,1,1,1,2
U,20161101,0,0,0,0,15,128,1000,100,21,2,4,14
U,20161101,0,0,0,0,15,128,1000,157,18,2,7,10
U,20161101,0,0,0,0,15,128,1000,214,16,5,4,15
U,20161101,0,0,0,0,15,128,1000,271,13,8,4,15
U,20161101,0,0,0,0,15,128,1000,328,11,12,5,32
U,20161101,0,0,0,0,15,128,1000,385,9,13,6,29
U,20161101,0,0,0,0,15,128,1000,442,4,17,5,19
U,20161101,0,0,0,0,15,128,1000,500,2,19,0,13
U,20161102,0,0,0,0,15,128,1000,100,9,0,2,3
U,20161102,0,0,0,0,15,128,1000,157,5,4,0,3
U,20161102,0,0,0,0,15,128,1000,214,7,2,3,11
U,20161102,0,0,0,0,15,128,1000,271,6,3,5,13
U,20161102,0,0,0,0,15,128,1000,328,5,4,1,5
U,20161102,0,0,0,0,15,128,1000,385,6,4,3,11
U,20161102,0,0,0,0,15,128,1000,442,4,4,0,6
U,20161102,0,0,0,0,15,128,1000,500,3,7,1,11
U,20161102,0,0,0,0,15,128,1200,100,33,3,4,32
U,20161102,0,0,0,0,15,128,1200,157,30,7,1,46
U,20161102,0,0,0,0,15,128,1200,214,33,4,4,30
U,20161102,0,0,0,0,15,128,1200,271,11,23,4,32
U,20161102,0,0,0,0,15,128,1200,328,5,32,7,25
U,20161102,0,0,0,0,15,128,1200,385,5,30,5,34
U,20161102,0,0,0,0,15,128,1200,442,1,36,3,37
U,20161102,0,0,0,0,15,128,1200,500,0,36,1,25
U,20161103,0,0,0,0,0,128,700,200,0,0,0,1
U,20161103,0,0,0,0,12,192,1000,100,4,5,8,2
U,20161103,0,0,0,0,15,128,1000,200,0,1,0,0
U,20161103,0,0,0,0,15,192,300,200,29,6,9,25
U,20161103,0,0,0,0,15,192,500,200,36,0,7,33
U,20161103,0,0,0,0,15,192,700,100,1,0,0,0
U,20161103,0,0,0,0,15,192,700,200,30,5,4,37
U,20161103,0,0,0,0,15,192,900,200,34,2,3,41
U,20161103,0,0,0,0,15,192,1000,100,8,2,2,9
U,20161103,0,0,0,0,15,192,1000,200,1,1,0,4
U,20161103,0,0,0,0,15,192,1100,200,23,11,6,32
U,20161103,0,0,0,0,15,192,1300,200,5,32,2,33
U,20161103,0,0,0,0,15,192,1500,200,0,37,4,38
U,20161103,0,0,0,0,15,192,1700,200,0,37,1,28
U,20161103,0,0,0,0,16,128,1000,200,0,1,0,0
U,20161103,0,0,0,0,112,128,700,200,0,1,0,1
U,20161104,0,0,0,0,15,192,1,1,0,0,1,0
U,20161104,0,0,0,0,15,192,1000,100,43,1,6,42
U,20161104,0,0,0,0,15,192,1000,150,39,0,3,51
U,20161104,0,0,0,0,15,192,1000,200,37,3,2,39
U,20161104,0,0,0,0,15,192,1000,250,24,16,1,37
U,20161104,0,0,0,0,15,192,1000,300,25,15,5,38
U,20161104,0,0,0,0,15,192,1000,350,10,29,3,32
U,20161104,0,0,0,0,15,192,1000,400,5,35,1,35
U,20161104,0,0,0,0,15,192,1000,450,4,36,5,33
U,20161104,0,0,0,0,15,192,1000,500,3,35,1,31
U,20161109,0,0,0,0,15,64,1250,100,31,0,2,31
U,20161109,0,0,0,0,15,64,1250,150,25,8,5,39
U,20161109,0,0,0,0,15,64,1250,200,22,10,3,31
U,20161109,0,0,0,0,15,64,1250,250,18,15,0,37
U,20161109,0,0,0,0,15,64,1250,300,15,18,3,23
U,20161109,0,0,0,0,15,64,1250,350,2,30,2,27
U,20161109,0,0,0,0,15,64,1250,400,2,31,2,31
U,20161109,0,0,0,0,15,64,1250,450,1,32,2,34
U,20161109,0,0,0,0,15,64,1250,500,0,33,1,25
U,20161110,0,0,0,0,15,96,1,1,0,1,1,6
U,20161110,0,0,0,0,15,96,1100,100,20,2,0,31
U,20161110,0,0,0,0,15,96,1100,150,16,6,2,20
U,20161110,0,0,0,0,15,96,1100,200,7,17,2,19
U,20161110,0,0,0,0,15,96,1100,250,6,16,0,13
U,20161110,0,0,0,0,15,96,1100,300,0,23,2,24
U,20161110,0,0,0,0,15,96,1100,350,0,23,1,22
U,20161110,0,0,0,0,15,96,1100,400,1,22,1,17
U,20161110,0,0,0,0,15,96,1100,450,5,18,0,32
U,20161110,0,0,0,0,15,96,1100,500,0,22,1,15
U,20161110,0,0,0,0,15,96,1250,100,10,0,1,9
U,20161110,0,0,0,0,15,96,1250,150,1,9,1,8
U,20161110,0,0,0,0,15,96,1250,200,0,8,1,11
U,20161110,0,0,0,0,15,96,1250,250,0,10,0,13
U,20161110,0,0,0,0,15,96,1250,300,0,10,0,10
U,20161110,0,0,0,0,15,96,1250,350,0,9,1,5
U,20161110,0,0,0,0,15,96,1250,400,0,8,0,8
U,20161110,0,0,0,0,15,96,1250,450,0,9,0,6
U,20161110,0,0,0,0,15,96,1250,500,0,10,0,6
U,20161111,0,0,0,0,15,16,110,500,1,0,0,0
U,20161111,0,0,0,0,15,16,1100,100,10,0,2,10
U,20161111,0,0,0,0,15,16,1100,150,4,6,1,14
U,20161111,0,0,0,0,15,16,1100,200,0,10,0,10
U,20161111,0,0,0,0,15,16,1100,250,0,9,1,16
U,20161111,0,0,0,0,15,16,1100,300,1,9,0,9
U,20161111,0,0,0,0,15,16,1100,350,0,10,0,10
U,20161111,0,0,0,0,15,16,1100,400,0,10,1,6
U,20161111,0,0,0,0,15,16,1100,450,0,10,0,5
U,20161111,0,0,0,0,15,16,1100,500,0,9,0,3
U,20161111,0,0,0,0,15,16,1250,100,19,1,1,16
U,20161111,0,0,0,0,15,16,1250,150,1,17,0,20
U,20161111,0,0,0,0,15,16,1250,200,1,19,2,21
U,20161111,0,0,0,0,15,16,1250,250,0,20,0,21
U,20161111,0,0,0,0,15,16,1250,300,1,19,1,16
U,20161111,0,0,0,0,15,16,1250,350,1,18,0,23
U,20161111,0,0,0,0,15,16,1250,400,1,18,1,22
U,20161111,0,0,0,0,15,16,1250,450,1,19,1,9
U,20161111,0,0,0,0,15,16,1250,500,0,19,1,21
U,20161111,0,0,0,0,15,16,1400,150,2,0,0,2
U,20161111,0,0,0,0,15,16,1400,350,0,1,0,0
U,20161111,0,0,0,0,15,16,1400,400,0,1,2,1
U,20161111,0,0,0,0,15,16,1400,500,1,0,0,0
U,20161111,0,0,0,0,15,128,1000,200,3,1,3,3
U,20161114,0,0,0,0,15,128,600,200,20,2,1,27
U,20161114,0,0,0,0,15,128,700,200,20,2,3,21
U,20161114,0,0,0,0,15,128,800,200,19,3,2,18
U,20161114,0,0,0,0,15,128,900,200,10,12,1,15
U,20161114,0,0,0,0,15,128,1000,200,37,74,6,110
U,20161114,0,0,0,0,15,128,1100,200,1,20,2,17
U,20161114,0,0,0,0,15,128,1200,200,3,19,1,15
U,20161114,0,0,0,0,15,128,1300,200,0,22,5,24
U,20161115,0,0,0,0,15,128,800,150,4,0,0,2
U,20161115,0,0,0,0,15,128,800,200,2,0,0,1
U,20161115,0,0,0,0,15,128,800,250,4,0,1,6
U,20161115,0,0,0,0,15,128,800,300,3,0,0,2
U,20161115,0,0,0,0,15,128,800,350,2,2,0,10
U,20161115,0,0,0,0,15,128,800,400,1,3,0,4
U,20161115,0,0,0,0,15,128,800,450,0,2,0,2
U,20161115,0,0,0,0,15,128,800,500,0,4,0,1
U,20161115,0,0,0,0,15,128,900,150,3,0,0,0
U,20161115,0,0,0,0,15,128,900,200,3,0,0,0
U,20161115,0,0,0,0,15,128,900,250,1,1,0,1
U,20161115,0,0,0,0,15,128,900,300,2,1,0,4
U,20161115,0,0,0,0,15,128,900,350,2,3,0,7
U,20161115,0,0,0,0,15,128,900,400,0,3,0,2
U,20161115,0,0,0,0,15,128,900,450,1,3,0,6
U,20161115,0,0,0,0,15,128,900,500,1,1,0,2
U,20161115,0,0,0,0,15,128,1000,150,5,0,1,5
U,20161115,0,0,0,0,15,128,1000,200,6,1,1,6
U,20161115,0,0,0,0,15,128,1000,250,0,4,0,4
U,20161115,0,0,0,0,15,128,1000,300,1,4,0,4
U,20161115,0,0,0,0,15,128,1000,350,0,5,2,6
U,20161115,0,0,0,0,15,128,1000,400,0,4,0,3
U,20161115,0,0,0,0,15,128,1000,450,1,6,0,5
U,20161115,0,0,0,0,15,128,1000,500,0,5,2,6
U,20161115,0,0,0,0,15,128,1100,150,8,0,0,7
U,20161115,0,0,0,0,15,128,1100,200,4,4,0,14
U,20161115,0,0,0,0,15,128,1100,250,0,8,1,4
U,20161115,0,0,0,0,15,128,1100,300,0,7,0,2
U,20161115,0,0,0,0,15,128,1100,350,1,3,0,6
U,20161115,0,0,0,0,15,128,1100,400,0,5,0,6
U,20161115,0,0,0,0,15,128,1100,450,0,8,0,5
U,20161115,0,0,0,0,15,128,1100,500,0,7,0,7
U,20161115,0,0,0,0,15,128,1200,150,8,2,1,12
U,20161115,0,0,0,0,15,128,1200,200,2,5,0,10
U,20161115,0,0,0,0,15,128,1200,250,1,5,0,10
U,20161115,0,0,0,0,15,128,1200,300,0,8,0,6
U,20161115,0,0,0,0,15,128,1200,350,1,5,0,3
U,20161115,0,0,0,0,15,128,1200,400,0,6,0,4
U,20161115,0,0,0,0,15,128,1200,450,0,7,0,8
U,20161115,0,0,0,0,15,128,1200,500,0,8,0,9
U,20161115,0,0,0,0,15,128,1300,150,1,8,1,11
U,20161115,0,0,0,0,15,128,1300,200,1,5,1,3
U,20161115,0,0,0,0,15,128,1300,250,1,3,0,4
U,20161115,0,0,0,0,15,128,1300,300,0,7,0,6
U,20161115,0,0,0,0,15,128,1300,350,0,6,0,4
U,20161115,0,0,0,0,15,128,1300,400,0,7,1,2
U,20161115,0,0,0,0,15,128,1300,450,0,5,0,10
U,20161115,0,0,0,0,15,128,1300,500,0,7,0,3
U,20161115,0,0,0,0,15,128,1400,150,1,7,0,11
U,20161115,0,0,0,0,15,128,1400,200,0,4,0,4
U,20161115,0,0,0,0,15,128,1400,250,0,6,0,7
U,20161115,0,0,0,0,15,128,1400,300,0,4,0,6
U,20161115,0,0,0,0,15,128,1400,350,0,5,0,7
U,20161115,0,0,0,0,15,128,1400,400,0,6,0,4
U,20161115,0,0,0,0,15,128,1400,450,0,5,0,5
U,20161115,0,0,0,0,15,128,1400,500,0,6,0,6
U,20161115,0,0,0,0,15,128,1500,150,0,4,0,3
U,20161115,0,0,0,0,15,128,1500,200,0,4,0,3
U,20161115,0,0,0,0,15,128,1500,250,0,4,0,6
U,20161115,0,0,0,0,15,128,1500,300,0,3,0,1
U,20161115,0,0,0,0,15,128,1500,350,0,4,0,9
U,20161115,0,0,0,0,15,128,1500,400,0,3,0,2
U,20161115,0,0,0,0,15,128,1500,450,0,3,1,3
U,20161115,0,0,0,0,15,128,1500,500,0,2,0,0
U,20161115,0,0,0,0,15,128,1600,150,1,2,0,5
U,20161115,0,0,0,0,15,128,1600,200,0,4,0,0
U,20161115,0,0,0,0,15,128,1600,250,0,4,1,5
U,20161115,0,0,0,0,15,128,1600,300,0,4,1,3
U,20161115,0,0,0,0,15,128,1600,350,0,3,0,2
U,20161115,0,0,0,0,15,128,1600,400,0,4,1,3
U,20161115,0,0,0,0,15,128,1600,450,0,3,0,1
U,20161115,0,0,0,0,15,128,1600,500,1,1,2,1
U,20161115,0,0,0,0,15,128,1700,150,0,2,0,0
U,20161115,0,0,0,0,15,144,1000,150,1,0,0,0
U,20161115,0,0,0,0,15,144,1600,150,0,1,0,0
U,20161115,0,0,0,0,15,192,1,1,0,0,1,2
U,20161116,0,0,0,0,15,240,300,200,39,2,4,41
U,20161116,0,0,0,0,15,240,500,200,36,2,2,33
U,20161116,0,0,0,0,15,240,700,200,38,0,4,29
U,20161116,0,0,0,0,15,240,900,200,38,0,1,41
U,20161116,0,0,0,0,15,240,1000,200,0,1,1,2
U,20161116,0,0,0,0,15,240,1100,200,3,35,2,40
U,20161116,0,0,0,0,15,240,1300,200,1,37,0,33
U,20161116,0,0,0,0,15,240,1500,200,0,40,0,45
U,20161116,0,0,0,0,15,240,1700,200,0,39,0,36
U,20161117,0,0,0,0,48,192,1,1,0,0,0,1
U,20161117,0,0,0,0,48,192,445,200,1,0,1,0
U,20161117,0,0,0,0,48,192,500,200,8,1,1,6
U,20161117,0,0,0,0,48,192,600,200,37,2,5,45
U,20161117,0,0,0,0,48,192,700,200,36,2,3,40
U,20161117,0,0,0,0,48,192,800,200,32,7,4,41
U,20161117,0,0,0,0,48,192,857,200,1,0,0,0
U,20161117,0,0,0,0,48,192,900,200,23,17,2,32
U,20161117,0,0,0,0,48,192,1000,200,18,25,0,34
U,20161117,0,0,0,0,48,192,1100,200,6,31,1,31
U,20161117,0,0,0,0,48,192,1142,200,0,1,0,0
U,20161117,0,0,0,0,48,192,1200,200,2,40,3,52
U,20161117,0,0,0,0,48,192,1300,200,0,33,1,27
U,20161117,0,0,0,0,48,192,1314,200,0,1,0,0
U,20161117,0,0,0,0,48,192,1600,200,0,2,0,0
U,20161117,0,0,0,0,48,192,1800,200,0,2,3,1
U,20161117,0,0,0,0,48,192,1900,200,0,1,0,1
U,20161117,0,0,0,0,48,192,2000,200,0,1,0,0
U,20161118,0,0,0,0,96,144,1,1,0,0,0,1
U,20161118,0,0,0,0,96,144,500,200,37,1,0,40
U,20161118,0,0,0,0,96,144,700,200,25,14,2,35
U,20161118,0,0,0,0,96,144,900,200,23,17,0,40
U,20161118,0,0,0,0,96,144,1100,200,4,36,1,42
U,20161118,0,0,0,0,96,144,1300,200,3,35,0,32
U,20161118,0,0,0,0,96,144,1500,200,2,37,3,35
U,20161118,0,0,0,0,96,144,1700,200,0,39,0,40
U,20161118,0,0,0,0,96,144,1900,200,0,40,1,40
U,20161121,0,0,0,0,192,48,300,200,42,0,3,50
U,20161121,0,0,0,0,192,48,500,200,41,1,3,49
U,20161121,0,0,0,0,192,48,700,200,42,0,3,43
U,20161121,0,0,0,0,192,48,900,200,19,25,2,38
U,20161121,0,0,0,0,192,48,1000,200,0,1,0,1
U,20161121,0,0,0,0,192,48,1100,200,6,38,3,31
U,20161121,0,0,0,0,192,48,1300,200,6,36,1,39
U,20161121,0,0,0,0,192,48,1500,200,0,43,4,27
U,20161121,0,0,0,0,192,48,1700,200,0,41,2,45
U,20161122,0,0,0,0,96,144,600,200,31,3,3,32
U,20161122,0,0,0,0,96,144,800,200,34,0,0,40
U,20161122,0,0,0,0,96,144,1000,200,103,2,7,100
U,20161122,0,0,0,0,96,144,1200,200,26,7,0,32
U,20161122,0,0,0,0,96,144,1400,200,10,24,0,31
U,20161122,0,0,0,0,96,144,1600,200,0,32,1,34
U,20161122,0,0,0,0,96,144,1700,200,0,1,0,2
U,20161122,0,0,0,0,96,144,1800,200,1,31,2,27
U,20161122,0,0,0,0,96,144,2000,200,0,33,2,27
U,20161128,0,0,0,0,14,192,1000,200,0,0,0,1
U,20161128,0,0,0,0,15,192,300,200,7,0,0,14
U,20161128,0,0,0,0,15,192,500,200,24,0,0,27
U,20161128,0,0,0,0,15,192,700,200,23,0,1,26
U,20161128,0,0,0,0,15,192,900,200,25,2,0,27
U,20161128,0,0,0,0,15,192,1000,200,12,50,7,55
U,20161128,0,0,0,0,15,192,1100,200,5,21,0,19
U,20161128,0,0,0,0,15,192,1300,200,0,26,2,36
U,20161128,0,0,0,0,15,192,1500,200,0,26,1,23
U,20161128,0,0,0,0,15,192,1700,200,0,26,0,18
U,20161128,0,0,0,0,15,192,1900,200,0,20,0,13
U,20161128,0,0,0,0,48,192,1,1,0,0,1,2
U,20161128,0,0,0,0,48,192,1000,200,4,0,0,1
U,20161129,0,0,0,0,15,192,1000,200,1,0,0,0
U,20161129,0,0,0,0,96,144,1000,100,1,0,0,0
U,20161129,0,0,0,0,96,144,1000,200,1,0,0,1
U,20161129,0,0,0,0,96,144,1000,300,1,0,0,4
U,20161129,0,0,0,0,96,144,1500,250,1,0,0,3
U,20161129,0,0,0,0,96,144,1500,300,0,1,0,2
U,20161129,0,0,0,0,96,144,1600,100,27,2,3,24
U,20161129,0,0,0,0,96,144,1600,150,27,1,3,28
U,20161129,0,0,0,0,96,144,1600,200,27,2,1,30
U,20161129,0,0,0,0,96,144,1600,250,22,5,3,26
U,20161129,0,0,0,0,96,144,1600,300,23,5,2,21
U,20161129,0,0,0,0,96,144,1600,350,11,19,2,23
U,20161129,0,0,0,0,96,144,1600,400,2,27,2,31
U,20161129,0,0,0,0,96,144,1600,450,0,28,2,29
U,20161129,0,0,0,0,96,144,1600,500,1,27,1,22
U,20161130,0,0,0,0,15,144,1,1,0,0,0,1
U,20161130,0,0,0,0,15,144,600,200,19,2,2,24
U,20161130,0,0,0,0,15,144,800,200,19,1,0,13
U,20161130,0,0,0,0,15,144,1000,200,34,105,30,115
U,20161130,0,0,0,0,15,144,1200,200,0,19,0,21
U,20161130,0,0,0,0,15,144,1400,200,0,20,2,20
U,20161130,0,0,0,0,15,144,1600,200,0,20,1,20
U,20161130,0,0,0,0,15,144,1800,200,0,20,2,13
U,20161130,0,0,0,0,15,144,2000,200,0,19,3,13
U,20161201,0,0,0,0,15,240,0,0,0,0,0,1
U,20161201,0,0,0,0,15,240,1,1,1,0,0,1
U,20161201,0,0,0,0,15,240,300,200,1,0,0,2
U,20161201,0,0,0,0,15,240,500,200,1,0,0,0
U,20161201,0,0,0,0,15,240,900,200,1,0,0,0
U,20161201,0,0,0,0,15,240,1000,200,40,2,0,49
U,20161201,0,0,0,0,15,240,1100,200,31,11,3,48
U,20161201,0,0,0,0,15,240,1200,200,15,27,0,38
U,20161201,0,0,0,0,15,240,1300,200,2,39,1,40
U,20161201,0,0,0,0,15,240,1400,200,1,41,2,38
U,20161201,0,0,0,0,15,240,1500,200,0,42,1,31
U,20161201,0,0,0,0,15,240,1600,200,0,42,1,36
U,20161201,0,0,0,0,15,240,1700,200,0,42,1,45
U,20161202,0,0,0,0,15,192,1000,100,29,2,7,26
